date,temperature
2010-12-27,27.691649605210216
2010-12-28,32.324705122814684
2010-12-29,33.35985395691751
2010-12-30,35.55273939917712
2010-12-31,38.83857723547132
2011-01-01,37.46511788767098
2011-01-02,38.297305852653466
2011-01-03,34.03155630922414
2011-01-04,40.51573719476968
2011-01-05,40.93338441195801
2011-01-06,42.74273631054957
2011-01-07,40.418234942922155
2011-01-08,43.46718382285464
2011-01-09,45.08864320086796
2011-01-10,45.00627304621951
2011-01-11,42.93804883264978
2011-01-12,43.11258911048975
2011-01-13,47.14110603414125
2011-01-14,43.64277386208709
2011-01-15,46.39059603881945
2011-01-16,45.26056201801478
2011-01-17,47.47581178883825
2011-01-18,45.02495485354649
2011-01-19,43.08993272865767
2011-01-20,45.3225353601085
2011-01-21,41.94771167171776
2011-01-22,43.08355360586436
2011-01-23,42.47767486484379
2011-01-24,40.41079486828138
2011-01-25,42.1655161669926
2011-01-26,42.69767901588524
2011-01-27,40.18504911636687
2011-01-28,41.36741497133141
2011-01-29,42.867446224785866
2011-01-30,39.534361126017494
2011-01-31,41.040812541688574
2011-02-01,42.28430008973263
2011-02-02,41.02722703855566
2011-02-03,38.106916028966175
2011-02-04,36.647716095503704
2011-02-05,38.73816782275596
2011-02-06,40.116424363947985
2011-02-07,38.64918475547903
2011-02-08,39.538055973801555
2011-02-09,37.411872303151505
2011-02-10,37.11924392627117
2011-02-11,35.851037460239084
2011-02-12,36.61473305938099
2011-02-13,34.09583607317758
2011-02-14,32.86503078471589
2011-02-15,33.76744080124545
2011-02-16,32.64318440663339
2011-02-17,31.78576582225211
2011-02-18,33.49681259005618
2011-02-19,29.714578252379766
2011-02-20,32.99634399391753
2011-02-21,32.610708193975015
2011-02-22,29.944161667302726
2011-02-23,27.52069969072165
2011-02-24,26.4325880671526
2011-02-25,26.892748877212814
2011-02-26,27.94303006264837
2011-02-27,28.23398426268719
2011-02-28,25.775718396887378
2011-03-01,31.59193078559713
2011-03-02,30.53501163801929
2011-03-03,31.682922032012172
2011-03-04,30.35431560991244
2011-03-05,31.11878449835156
2011-03-06,33.57212605902177
2011-03-07,32.38505182434375
2011-03-08,32.54729766453132
2011-03-09,31.427038591290586
2011-03-10,32.0257841220316
2011-03-11,36.91047699582844
2011-03-12,36.11671720703079
2011-03-13,35.35234848935991
2011-03-14,36.317153525563235
2011-03-15,34.55538755008971
2011-03-16,33.1289268581626
2011-03-17,32.70092987830835
2011-03-18,29.81275194408447
2011-03-19,28.092130421303874
2011-03-20,26.40282137142455
2011-03-21,21.838401095642098
2011-03-22,19.8152009642149
2011-03-23,22.730439407074133
2011-03-24,23.94554790413051
2011-03-25,21.700264334081766
2011-03-26,20.610749035371313
2011-03-27,20.1665599419856
2011-03-28,23.042800506986815
2011-03-29,20.950874571531756
2011-03-30,18.637110969827013
2011-03-31,18.12895917024666
2011-04-01,18.897854600823596
2011-04-02,17.093691395185477
2011-04-03,17.251597384436092
2011-04-04,15.261843467480224
2011-04-05,14.5915757757379
2011-04-06,14.731213387090914
2011-04-07,14.90686836417607
2011-04-08,15.85770315520844
2011-04-09,19.375769145783053
2011-04-10,21.474982982139487
2011-04-11,21.85736937299132
2011-04-12,24.334462598289587
2011-04-13,26.4480411634043
2011-04-14,25.92859079731147
2011-04-15,25.25839756660192
2011-04-16,25.92041461947312
2011-04-17,26.206586353509145
2011-04-18,24.219468760705958
2011-04-19,21.97883129282146
2011-04-20,22.436347432944444
2011-04-21,18.036316600170284
2011-04-22,22.6624430518344
2011-04-23,24.770522000003748
2011-04-24,28.39548776017294
2011-04-25,30.18316952091651
2011-04-26,29.699978686980632
2011-04-27,27.517112003442236
2011-04-28,26.978229700188383
2011-04-29,28.116054555552616
2011-04-30,27.20605582645046
2011-05-01,28.040846723339083
2011-05-02,27.404506365179426
2011-05-03,32.343572633043664
2011-05-04,31.03146225374608
2011-05-05,32.972548422279615
2011-05-06,31.846487041384556
2011-05-07,33.855657740924705
2011-05-08,34.88506464361385
2011-05-09,38.62646333521649
2011-05-10,41.35245459408629
2011-05-11,40.351894059045804
2011-05-12,39.19221775101711
2011-05-13,38.04022816306016
2011-05-14,40.33171092956067
2011-05-15,41.150381973945976
2011-05-16,38.69380970477677
2011-05-17,37.99917222844457
2011-05-18,37.04838540980919
2011-05-19,37.29718049629818
2011-05-20,35.89041316146979
2011-05-21,34.15958273979095
2011-05-22,30.236072514071278
2011-05-23,31.45591425098944
2011-05-24,31.350098958844637
2011-05-25,29.689391872049498
2011-05-26,28.805981104058393
2011-05-27,26.482997629597808
2011-05-28,22.621472300293608
2011-05-29,23.805638893004776
2011-05-30,23.889503152568746
2011-05-31,23.307111755187094
2011-06-01,24.99682474121594
2011-06-02,23.316155890797535
2011-06-03,24.334409806467114
2011-06-04,22.381382731772593
2011-06-05,23.847911566332527
2011-06-06,22.225877674278525
2011-06-07,20.6908996586624
2011-06-08,21.403118640371073
2011-06-09,20.67250144944105
2011-06-10,17.62686677011583
2011-06-11,16.211336949043734
2011-06-12,15.712436006385396
2011-06-13,16.78661809681993
2011-06-14,18.984926996866584
2011-06-15,20.807599965895015
2011-06-16,20.981339645527036
2011-06-17,21.55016432074326
2011-06-18,16.598846120665236
2011-06-19,14.66866773672561
2011-06-20,13.966399052195953
2011-06-21,11.319760108305024
2011-06-22,11.67899873742907
2011-06-23,11.361087397525548
2011-06-24,12.066521925695627
2011-06-25,7.583560883018059
2011-06-26,7.5977907550160655
2011-06-27,7.1284237458862645
2011-06-28,5.993210864720865
2011-06-29,3.5559227048867865
2011-06-30,3.383424767985657
2011-07-01,3.2162302267213225
2011-07-02,4.722683888248502
2011-07-03,4.395431819986829
2011-07-04,4.235765383265711
2011-07-05,0.35458682628940164
2011-07-06,-0.34709311188155256
2011-07-07,0.11211238936137907
2011-07-08,4.6361590664164645
2011-07-09,5.029398452848207
2011-07-10,3.3021807596579076
2011-07-11,5.415720829680623
2011-07-12,5.030826549040311
2011-07-13,6.289141774134446
2011-07-14,4.507634501077511
2011-07-15,3.8578307096846576
2011-07-16,8.154489137387074
2011-07-17,7.317434249617784
2011-07-18,6.626972166238071
2011-07-19,5.389455506330897
2011-07-20,6.175937307517127
2011-07-21,1.0938583797898511
2011-07-22,1.411099566511119
2011-07-23,-0.6300017695746947
2011-07-24,-0.662943585618343
2011-07-25,-0.036463190588202354
2011-07-26,0.4283175281371995
2011-07-27,1.5001003850989538
2011-07-28,-1.901784422448293
2011-07-29,-1.7325669739263763
2011-07-30,-3.7247822119447247
2011-07-31,-6.920792299409012
2011-08-01,-7.821672700300725
2011-08-02,-7.566332125258381
2011-08-03,-6.512790653465267
2011-08-04,-10.043019849917162
2011-08-05,-9.940912631674257
2011-08-06,-12.572103027403472
2011-08-07,-11.389034286416521
2011-08-08,-12.626328619314764
2011-08-09,-11.890603989900429
2011-08-10,-7.895592148758883
2011-08-11,-11.72830675328826
2011-08-12,-10.955695194502315
2011-08-13,-9.222353412988333
2011-08-14,-10.664606541201486
2011-08-15,-12.571910068787789
2011-08-16,-7.918739698669323
2011-08-17,-4.341519175610953
2011-08-18,-0.9688211667219928
2011-08-19,-2.2880382969183897
2011-08-20,-0.02519669994298379
2011-08-21,0.2828769077014785
2011-08-22,2.2945281945626035
2011-08-23,1.656528675901715
2011-08-24,3.4532171568715313
2011-08-25,2.722863547801962
2011-08-26,3.942033721647022
2011-08-27,4.697626405223487
2011-08-28,6.198678878781703
2011-08-29,7.11127109191241
2011-08-30,7.697420392905713
2011-08-31,6.992492271364618
2011-09-01,8.413545257785072
2011-09-02,7.107509376630462
2011-09-03,3.296051693341258
2011-09-04,3.3545662252915123
2011-09-05,4.8440548883879515
2011-09-06,5.274921453541547
2011-09-07,4.2897090067865955
2011-09-08,5.82674977168193
2011-09-09,7.947767901330806
2011-09-10,6.59368832096482
2011-09-11,6.305456320890907
2011-09-12,6.284001802809958
2011-09-13,2.5861765784446793
2011-09-14,4.0025105876944505
2011-09-15,4.440756442497851
2011-09-16,5.358319574715765
2011-09-17,2.012174155297331
2011-09-18,2.7231161424378474
2011-09-19,4.584989396702438
2011-09-20,5.410203626977124
2011-09-21,5.943615933290626
2011-09-22,4.09984615438982
2011-09-23,3.281653612912283
2011-09-24,0.20179418257529136
2011-09-25,-1.1421460221695652
2011-09-26,-0.12978239087247845
2011-09-27,-1.8735166227455842
2011-09-28,-1.2331194837798094
2011-09-29,-3.02091888740362
2011-09-30,-0.2985501315798058
2011-10-01,-0.9130556968801473
2011-10-02,-1.7837182379885894
2011-10-03,-1.1195563790476517
2011-10-04,-0.24981837136135798
2011-10-05,-0.11052123310018597
2011-10-06,2.3057303676968077
2011-10-07,3.8514038656483924
2011-10-08,2.498016494909818
2011-10-09,-2.075871549254318
2011-10-10,1.5711897567441402
2011-10-11,0.10282242561820376
2011-10-12,-0.09327733583621009
2011-10-13,0.7825756393928438
2011-10-14,0.22659848147884076
2011-10-15,-1.1890737090252936
2011-10-16,-0.21193867083170292
2011-10-17,0.6691043905643043
2011-10-18,4.345133604091486
2011-10-19,5.747141318350089
2011-10-20,4.375103392307363
2011-10-21,4.42827197656722
2011-10-22,7.817023083080281
2011-10-23,9.163372375564336
2011-10-24,11.044507883806858
2011-10-25,8.648497332450892
2011-10-26,8.857652388848425
2011-10-27,10.604115909496382
2011-10-28,9.666091113539714
2011-10-29,7.3724248286102405
2011-10-30,7.554308596667487
2011-10-31,7.574716419550296
2011-11-01,7.54824838453834
2011-11-02,7.706622228651179
2011-11-03,8.699987481687028
2011-11-04,11.830616875802136
2011-11-05,12.076739824450298
2011-11-06,12.847210931843025
2011-11-07,14.270180894973926
2011-11-08,15.56164195685137
2011-11-09,16.86527226457023
2011-11-10,16.082494782174656
2011-11-11,14.686206873831376
2011-11-12,14.929244447766193
2011-11-13,15.151827638353218
2011-11-14,14.89345242230708
2011-11-15,10.658635405577703
2011-11-16,10.688834143849274
2011-11-17,7.179129297403682
2011-11-18,4.874692973367608
2011-11-19,6.423395913387309
2011-11-20,9.354146389203711
2011-11-21,10.76804971468857
2011-11-22,10.024071855650003
2011-11-23,9.819646276949863
2011-11-24,13.894712952664838
2011-11-25,14.605526895735137
2011-11-26,13.759868955580231
2011-11-27,13.365240922418591
2011-11-28,15.392759306014096
2011-11-29,13.845061791954796
2011-11-30,17.009347632991194
2011-12-01,17.55160098476807
2011-12-02,12.942223092441083
2011-12-03,12.609770001936901
2011-12-04,9.582859345401824
2011-12-05,13.413170635774206
2011-12-06,14.405960461129872
2011-12-07,14.829014768518892
2011-12-08,12.68589757579404
2011-12-09,14.345197750900512
2011-12-10,15.481806865481913
2011-12-11,13.675578568008305
2011-12-12,10.165620532752634
2011-12-13,14.013783779340528
2011-12-14,13.299733434803391
2011-12-15,16.7715590454233
2011-12-16,13.867860350093972
2011-12-17,12.466107421318943
2011-12-18,11.509670936262616
2011-12-19,10.871266387110287
2011-12-20,10.332921667750124
2011-12-21,9.800525819154064
2011-12-22,11.904935446218337
2011-12-23,11.41699668153588
2011-12-24,8.88580080403872
2011-12-25,8.613702926517004
2011-12-26,10.722309091772855
2011-12-27,10.287222910169643
2011-12-28,12.144866461066064
2011-12-29,9.582029998010878
2011-12-30,10.675400315512377
2011-12-31,8.34434136277557
2012-01-01,10.18629885315858
2012-01-02,7.232412867408909
2012-01-03,4.423669378494491
2012-01-04,3.7638669503626523
2012-01-05,0.8398079289008122
2012-01-06,-0.15653358056856448
2012-01-07,-0.022886158633663806
2012-01-08,0.5676102414364343
2012-01-09,2.504854479970898
2012-01-10,-1.1636834146714734
2012-01-11,2.0458056650160095
2012-01-12,2.981232834539699
2012-01-13,4.256477389939068
2012-01-14,7.47523459516121
2012-01-15,9.49402107217178
2012-01-16,11.626942898761783
2012-01-17,11.746316834610107
2012-01-18,14.237236162174634
2012-01-19,15.422635693596849
2012-01-20,15.586305085827098
2012-01-21,13.303574346844863
2012-01-22,14.184817664629461
2012-01-23,13.959244559056126
2012-01-24,12.605988036469213
2012-01-25,12.164880439040328
2012-01-26,12.045702246777129
2012-01-27,15.305657650376826
2012-01-28,15.613047337169474
2012-01-29,13.85929288180752
2012-01-30,14.012210826597274
2012-01-31,14.821126412189347
2012-02-01,15.74392978593972
2012-02-02,19.269127232369204
2012-02-03,17.899089046586433
2012-02-04,15.849085814673495
2012-02-05,17.645195353868843
2012-02-06,16.934480639218854
2012-02-07,14.748248120774152
2012-02-08,17.111880091235697
2012-02-09,18.022212426965584
2012-02-10,21.448142385025363
2012-02-11,19.63533779026621
2012-02-12,18.46643185365334
2012-02-13,17.801841165973812
2012-02-14,19.502758895467732
2012-02-15,15.859900141312876
2012-02-16,18.280887437820688
2012-02-17,15.723727452860018
2012-02-18,12.544478782388573
2012-02-19,12.733829734383288
2012-02-20,15.495025451244087
2012-02-21,15.373154564769502
2012-02-22,18.010377616017845
2012-02-23,22.524414356674697
2012-02-24,21.42046105640391
2012-02-25,21.938394914738446
2012-02-26,18.34220995011371
2012-02-27,18.74158324732999
2012-02-28,15.336714060892959
2012-02-29,14.39296717372623
2012-03-01,12.779383363141038
2012-03-02,11.18698123417167
2012-03-03,10.585089801467028
2012-03-04,8.15900453651761
2012-03-05,5.848209436581506
2012-03-06,3.9683087470245226
2012-03-07,0.8249353537317727
2012-03-08,0.5414175312412965
2012-03-09,0.12341253285139525
2012-03-10,1.0307733459504942
2012-03-11,1.1178844129257717
2012-03-12,2.3364632275081845
2012-03-13,3.641056244515688
2012-03-14,3.013024475012519
2012-03-15,2.2568562497796023
2012-03-16,4.415641386032025
2012-03-17,2.6946104150081727
2012-03-18,-1.8116392462439137
2012-03-19,-2.19403234463634
2012-03-20,-0.3244269173762586
2012-03-21,3.7817239887762923
2012-03-22,6.178473059415552
2012-03-23,4.678609805915042
2012-03-24,5.00636434168204
2012-03-25,6.803698812717628
2012-03-26,4.951203616544379
2012-03-27,5.546846591371307
2012-03-28,5.744063856028304
2012-03-29,6.3520269791534645
2012-03-30,6.115051388036712
2012-03-31,5.885124432624967
2012-04-01,4.320440250666837
2012-04-02,-0.12163534416114796
2012-04-03,-0.4598964279637269
2012-04-04,-0.7485524779605115
2012-04-05,-1.3645678978089246
2012-04-06,0.1727333271717526
2012-04-07,1.7295792533602607
2012-04-08,-2.7261591627376047
2012-04-09,-2.6852125215831513
2012-04-10,-5.563639062981637
2012-04-11,-5.325819317742604
2012-04-12,-5.057281258493184
2012-04-13,-6.1880333740409
2012-04-14,-4.185464529726728
2012-04-15,0.055073390555946844
2012-04-16,1.7063561508094118
2012-04-17,4.76321153653941
2012-04-18,6.328100154888984
2012-04-19,7.846247369210167
2012-04-20,8.784982423669177
2012-04-21,9.073456470053813
2012-04-22,6.099371764312153
2012-04-23,8.930748618595773
2012-04-24,9.439991570309708
2012-04-25,8.41782437026679
2012-04-26,7.35080534468484
2012-04-27,7.777542490382075
2012-04-28,6.039907435123214
2012-04-29,6.0976917018157275
2012-04-30,8.426830562693574
2012-05-01,13.404292299716955
2012-05-02,14.7435022431202
2012-05-03,12.67873918711384
2012-05-04,11.8344710059591
2012-05-05,10.937469053604769
2012-05-06,12.525961306450736
2012-05-07,15.073168642202365
2012-05-08,16.945033886484755
2012-05-09,15.693937607793742
2012-05-10,17.63262901659122
2012-05-11,18.064591033127815
2012-05-12,18.909763059682536
2012-05-13,17.478532070619956
2012-05-14,18.556470149048803
2012-05-15,15.40972883062728
2012-05-16,16.187032507717888
2012-05-17,17.904932310004256
2012-05-18,19.416540644171672
2012-05-19,18.631600462843373
2012-05-20,17.473281296362664
2012-05-21,18.91415181760242
2012-05-22,19.87898490525286
2012-05-23,15.096431642079422
2012-05-24,16.2053236697379
2012-05-25,16.684626196526796
2012-05-26,15.11023201955967
2012-05-27,18.06737946292416
2012-05-28,13.76078761435631
2012-05-29,16.769550232116842
2012-05-30,17.777765328444442
2012-05-31,12.831424355895212
2012-06-01,14.079022260138546
2012-06-02,13.573089288260158
2012-06-03,13.908765730973297
2012-06-04,12.469952405282331
2012-06-05,12.7926282805952
2012-06-06,11.964597773140383
2012-06-07,9.423713460984269
2012-06-08,9.540057756860133
2012-06-09,8.712536707186635
2012-06-10,7.487954346172425
2012-06-11,12.446681723484893
2012-06-12,13.589357310692835
2012-06-13,14.467043539232394
2012-06-14,17.160130284241745
2012-06-15,18.578131027674676
2012-06-16,17.384647358713046
2012-06-17,18.65723123548512
2012-06-18,19.501282714905237
2012-06-19,20.501371133388396
2012-06-20,23.829082668122037
2012-06-21,23.04417177170881
2012-06-22,23.865482724908865
2012-06-23,23.12639721590171
2012-06-24,23.217361203033636
2012-06-25,21.909999962188593
2012-06-26,21.088767654689427
2012-06-27,22.42464785393049
2012-06-28,22.65977536105626
2012-06-29,20.94156758211207
2012-06-30,19.988900836344495
2012-07-01,21.72931606399316
2012-07-02,20.703317770218725
2012-07-03,22.137412188335794
2012-07-04,25.05463984268968
2012-07-05,25.456763690946957
2012-07-06,23.70035079764809
2012-07-07,21.179459443375677
